timestamp,switch_id,table_id,cookie,priority,in_port,eth_src,eth_dst,out_port,packet_count,byte_count,duration_sec,duration_nsec,avg_pkt_size,pkt_rate,byte_rate,Label_multi,Label_binary
1758238966.6639047,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.6737378,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.6762702,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.67832,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.6801076,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.6818984,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.683739,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.6855142,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.687289,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.6890721,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238966.690849,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238967.1575913,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238967.652585,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238968.1523683,1,0,0,0,,,,,52,3936,17,102000000,75.6923076923077,3.0405800491170623,230.1485206408607,normal,0
1758238968.6529148,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238968.6529148,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238968.6529148,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238968.6529148,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238968.6529148,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238968.6529148,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238968.6529148,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238969.1577613,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238969.1577613,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238969.1577613,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238969.1577613,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238969.1577613,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238969.1577613,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238969.1577613,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238969.6527464,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238969.6527464,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238969.6527464,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238969.6527464,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238969.6527464,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238969.6527464,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238969.6527464,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238970.1576407,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238970.1576407,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238970.1576407,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238970.1576407,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238970.1576407,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238970.1576407,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238970.1576407,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238970.6526415,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238970.6526415,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238970.6526415,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238970.6526415,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238970.6526415,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238970.6526415,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238970.6526415,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238971.1515224,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238971.1515224,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238971.1515224,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238971.1515224,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238971.1515224,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238971.1515224,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238971.1515224,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238971.6511614,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238971.6511614,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238971.6511614,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238971.6511614,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238971.6511614,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238971.6511614,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238971.6511614,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238972.1507878,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238972.1507878,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238972.1507878,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238972.1507878,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238972.1507878,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238972.1507878,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238972.1507878,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238972.651509,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
1758238972.651509,1,0,0,10,,,,,9,882,7,63000000,98.0,1.2742460710746142,124.8761149653122,normal,0
1758238972.651509,1,0,0,10,,,,,9,882,7,59000000,98.0,1.274968125796855,124.94687632809179,normal,0
1758238972.651509,1,0,0,10,,,,,10,980,7,55000000,98.0,1.417434443656981,138.90857547838414,normal,0
1758238972.651509,1,0,0,10,,,,,9,882,7,52000000,98.0,1.276233692569484,125.07090187180943,normal,0
1758238972.651509,1,0,0,10,,,,,9,882,7,49000000,98.0,1.276776847779827,125.12413108242303,normal,0
1758238972.651509,1,0,0,0,,,,,62,4636,27,111000000,74.7741935483871,2.2868946184205674,171.00070082254436,normal,0
1758238973.1511302,1,0,0,10,,,,,9,882,7,65000000,98.0,1.2738853503184713,124.84076433121018,normal,0
