src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label_multi,Label_binary,Attack_Type
192.168.10.10,192.168.30.10,56724,80,6,2025-09-12 20:37:52,0.001241,2776792.9089444,20145.044319097506,10475.423045930702,9669.621273166802,13,12,1308,2138,268,68,100.6153846153846,71.44824750129227,537,68,178.16666666666666,173.7147246365591,537,68,137.84,136.53034241515692,18640.5344,260,240,20,2,5.170833333333333e-05,0.000525,0.0,0.0001290276065959,0.001224,0.00058,0.0,0.000102,0.0001922056190645,0.001202,0.000525,2e-06,0.0001092727272727,0.0001806976836945,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,137.84,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,16325000.0,100.6153846153846,178.16666666666666,0,13,12,1308,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56740,80,6,2025-09-12 20:37:52,0.001052,3268060.836501901,23764.25855513308,12357.414448669202,11406.84410646388,13,12,1300,2138,264,68,100.0,70.00659309610116,537,68,178.16666666666666,173.7147246365591,537,68,137.52,136.22925383338193,18558.409600000003,260,240,20,2,4.383333333333333e-05,0.00045,0.0,0.0001102843546877,0.001036,0.000495,0.0,8.633333333333334e-05,0.0001624019362227,0.001031,0.00045,2e-06,9.372727272727272e-05,0.0001546080621848,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,137.52,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,19205882.352941178,100.0,178.16666666666666,0,13,12,1300,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56754,80,6,2025-09-12 20:37:52,0.000929,3705059.203444564,26910.656620021527,13993.541442411197,12917.115177610332,13,12,1304,2138,266,68,100.3076923076923,70.7274123936775,537,68,178.16666666666666,173.7147246365591,537,68,137.68,136.37880187184516,18599.1776,260,240,20,2,3.870833333333333e-05,0.000362,0.0,9.04841050344694e-05,0.000913,0.000417,0.0,7.608333333333334e-05,0.0001311287270416,0.000907,0.000362,1e-06,8.245454545454546e-05,0.0001301106966718,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,137.68,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,9674074.074074073,100.3076923076923,178.16666666666666,0,13,12,1304,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56770,80,6,2025-09-12 20:37:52,0.000813,16118081.180811808,35670.356703567035,18450.18450184502,17220.172201722016,15,14,10748,2356,4651,68,716.5333333333333,1545.8279277533522,565,68,168.28571428571428,175.45102229536823,4651,68,451.86206896551727,1151.4803582596571,1325907.0154577882,300,280,20,4,2.903571428571428e-05,0.000302,0.0,7.283468666530152e-05,0.000798,0.00033,0.0,5.7e-05,0.00011027692415,0.000794,0.000323,2e-06,6.107692307692308e-05,0.0001039278311273,4,4,0,0,4,5,0,8,26,0,0,0.9333333333333332,451.86206896551727,42340,43440,0,0,0,0,0,0,0,0,9704.0,4.0,1388.0,4.0,323466666.6666666,22031746.031746034,716.5333333333333,168.28571428571428,0,15,14,10748,2356,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56782,80,6,2025-09-12 20:37:53,0.000778,4439588.688946015,32133.676092544985,16709.51156812339,15424.164524421592,13,12,1316,2138,272,68,101.23076923076924,72.88996327041284,537,68,178.16666666666666,173.7147246365591,537,68,138.16,136.83937445048485,18725.0144,260,240,20,2,3.241666666666667e-05,0.000294,0.0,7.70821621532649e-05,0.000763,0.000336,0.0,6.358333333333334e-05,0.0001159945820094,0.000759,0.000299,2e-06,6.9e-05,0.0001092736348472,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,138.16,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,21766666.666666664,101.23076923076924,178.16666666666666,0,13,12,1316,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56786,80,6,2025-09-12 20:37:53,0.000773,4447606.727037516,32341.526520051742,16817.59379042691,15523.932729624838,13,12,1300,2138,264,68,100.0,70.00659309610116,537,68,178.16666666666666,173.7147246365591,537,68,137.52,136.22925383338193,18558.409600000003,260,240,20,2,3.2208333333333335e-05,0.000302,0.0,7.704813385511395e-05,0.000757,0.000329,0.0,6.308333333333333e-05,0.0001153953048823,0.000756,0.000324,2e-06,6.872727272727273e-05,0.0001096913777245,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,137.52,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,21064516.129032254,100.0,178.16666666666666,0,13,12,1300,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56798,80,6,2025-09-12 20:37:53,0.00074,4645945.945945946,33783.78378378379,17567.567567567567,16216.216216216217,13,12,1300,2138,264,68,100.0,70.00659309610116,537,68,178.16666666666666,173.7147246365591,537,68,137.52,136.22925383338193,18558.409600000003,260,240,20,2,3.0833333333333335e-05,0.000271,0.0,7.237729079084282e-05,0.000725,0.000309,0.0,6.041666666666666e-05,0.000109419268819,0.000723,0.000291,2e-06,6.572727272727273e-05,0.0001025068431499,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,137.52,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,21409836.065573767,100.0,178.16666666666666,0,13,12,1300,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56814,80,6,2025-09-12 20:37:53,0.000459,13503267.973856209,58823.52941176471,28322.44008714597,30501.089324618737,13,14,3842,2356,1266,68,295.53846153846155,424.4691916671412,565,68,168.28571428571428,175.45102229536823,1266,68,229.55555555555557,326.7335910281844,106754.83950617284,260,280,20,4,1.7653846153846157e-05,0.000193,0.0,3.916527338157178e-05,0.000421,0.000235,0.0,3.508333333333333e-05,6.483499355200777e-05,0.000439,0.000193,1e-06,3.376923076923077e-05,5.480195651498058e-05,4,4,0,0,2,5,2,8,24,0,0,1.0769230769230769,229.55555555555557,42340,43440,0,0,0,0,0,0,0,0,2934.0,4.0,1388.0,4.0,97800000.0,22754098.360655736,295.53846153846155,168.28571428571428,0,13,14,3842,2356,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56818,80,6,2025-09-12 20:37:53,0.000807,4260223.048327138,30978.934324659236,16109.0458488228,14869.888475836431,13,12,1300,2138,264,68,100.0,70.00659309610116,537,68,178.16666666666666,173.7147246365591,537,68,137.52,136.22925383338193,18558.409600000003,260,240,20,2,3.3625e-05,0.000312,0.0,8.145745950085437e-05,0.000792,0.00034,0.0,6.6e-05,0.0001218044881493,0.000789,0.000334,2e-06,7.172727272727273e-05,0.0001156720213747,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,137.52,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,21409836.065573767,100.0,178.16666666666666,0,13,12,1300,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,56826,80,6,2025-09-12 20:37:53,0.000748,4612299.4652406415,33422.45989304813,17379.679144385027,16042.780748663105,13,12,1312,2138,270,68,100.92307692307692,72.1690979452068,537,68,178.16666666666666,173.7147246365591,537,68,138.0,136.68386883608468,18682.48,260,240,20,2,3.116666666666667e-05,0.000278,0.0,7.394235742943432e-05,0.000733,0.000312,0.0,6.108333333333333e-05,0.0001113623652267,0.000731,0.000298,2e-06,6.645454545454545e-05,0.0001047337434869,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,138.0,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,22135593.220338985,100.92307692307692,178.16666666666666,0,13,12,1312,2138,ad_udp,1,ad_udp
