timestamp,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,ip_tos,ip_version,ip_frag_offset,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,tcp_window,tcp_urgent,udp_sport,udp_dport,udp_len,udp_checksum,icmp_type,icmp_code,icmp_id,icmp_seq,packet_length,transport_protocol,tcp_options_len,Label_multi,Label_binary
1757664914.374566,0x8,192.168.20.10,192.168.20.13,1,64,64014,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22979.0,1.0,100,ICMP,,normal,0
1757664914.3745801,0x8,192.168.20.10,192.168.20.13,1,64,64014,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22979.0,1.0,100,ICMP,,normal,0
1757664914.374595,0x0,192.168.20.13,192.168.20.10,1,64,9482,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22979.0,1.0,100,ICMP,,normal,0
1757664914.374598,0x0,192.168.20.13,192.168.20.10,1,64,9482,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22979.0,1.0,100,ICMP,,normal,0
1757664914.3760982,0x8,192.168.20.13,192.168.20.10,1,64,9483,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22980.0,1.0,100,ICMP,,normal,0
1757664914.37611,0x8,192.168.20.13,192.168.20.10,1,64,9483,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22980.0,1.0,100,ICMP,,normal,0
1757664914.376121,0x0,192.168.20.10,192.168.20.13,1,64,64015,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22980.0,1.0,100,ICMP,,normal,0
1757664914.376123,0x0,192.168.20.10,192.168.20.13,1,64,64015,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22980.0,1.0,100,ICMP,,normal,0
1757664914.929775,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,65008.0,12345.0,S,54041.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664914.929788,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,65008.0,12345.0,S,54041.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664914.9298,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,65008.0,RA,0.0,54042.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664914.929803,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,65008.0,RA,0.0,54042.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664915.582613,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,65008.0,SA,2713.0,4675.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664915.5826259,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,65008.0,SA,2713.0,4675.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664915.582639,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,65008.0,12345.0,R,4675.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664915.582642,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,65008.0,12345.0,R,4675.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664916.232289,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,65008.0,12345.0,A,20255.0,22151.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664916.2323039,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,65008.0,12345.0,A,20255.0,22151.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664916.2323189,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,65008.0,R,22151.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664916.232322,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,65008.0,R,22151.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664916.91699,,192.168.20.11,192.168.20.13,6,64,1,,780,0,4,0,65008.0,12345.0,PA,37779.0,31775.0,8192.0,0.0,,,,,,,,,796,TCP,0.0,normal,0
1757664916.917002,,192.168.20.11,192.168.20.13,6,64,1,,780,0,4,0,65008.0,12345.0,PA,37779.0,31775.0,8192.0,0.0,,,,,,,,,796,TCP,0.0,normal,0
1757664916.917015,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,65008.0,R,31775.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664916.917019,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,65008.0,R,31775.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664917.5886269,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,65008.0,A,40125.0,19480.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664917.58864,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,65008.0,A,40125.0,19480.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664917.588655,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,65008.0,12345.0,R,19480.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664917.588658,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,65008.0,12345.0,R,19480.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664918.25264,,192.168.20.11,192.168.20.13,17,64,1,,958,0,4,0,,,,,,,,14309.0,12346.0,938.0,65352.0,,,,,974,UDP,,normal,0
1757664918.2526538,,192.168.20.11,192.168.20.13,17,64,1,,958,0,4,0,,,,,,,,14309.0,12346.0,938.0,65352.0,,,,,974,UDP,,normal,0
1757664918.252671,0x3,192.168.20.13,192.168.20.11,1,64,5826,,576,192,4,0,,,,,,,,,,,,3.0,3.0,,,592,ICMP,,normal,0
1757664918.252675,0x3,192.168.20.13,192.168.20.11,1,64,5826,,576,192,4,0,,,,,,,,,,,,3.0,3.0,,,592,ICMP,,normal,0
1757664918.885066,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9466.0,23.0,S,25807.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664918.88508,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9466.0,23.0,S,25807.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664918.885093,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,23.0,9466.0,RA,0.0,25808.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664918.885097,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,23.0,9466.0,RA,0.0,25808.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664919.552176,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,23.0,9466.0,SA,3677.0,3125.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664919.5521882,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,23.0,9466.0,SA,3677.0,3125.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664919.552203,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,9466.0,23.0,R,3125.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664919.552206,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,9466.0,23.0,R,3125.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664920.213985,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9466.0,23.0,A,40043.0,27178.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664920.213999,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9466.0,23.0,A,40043.0,27178.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664920.214012,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,23.0,9466.0,R,27178.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664920.214015,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,23.0,9466.0,R,27178.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664920.863551,,192.168.20.11,192.168.20.13,6,64,1,,896,0,4,0,9466.0,23.0,PA,41857.0,65148.0,8192.0,0.0,,,,,,,,,912,TCP,0.0,normal,0
1757664920.863566,,192.168.20.11,192.168.20.13,6,64,1,,896,0,4,0,9466.0,23.0,PA,41857.0,65148.0,8192.0,0.0,,,,,,,,,912,TCP,0.0,normal,0
1757664920.863581,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,23.0,9466.0,R,65148.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664920.863584,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,23.0,9466.0,R,65148.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664921.5209448,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,23.0,9466.0,A,37398.0,61526.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757664921.520958,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,23.0,9466.0,A,37398.0,61526.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
