timestamp,switch_id,table_id,cookie,priority,in_port,eth_src,eth_dst,out_port,packet_count,byte_count,duration_sec,duration_nsec,avg_pkt_size,pkt_rate,byte_rate,Label_multi,Label_binary
1757664911.8520489,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.861784,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.8642595,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.8663657,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.8681746,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.869975,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.8717494,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.873563,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.8753273,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.8771675,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664911.878944,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664912.3475914,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664912.847928,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664913.3483021,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664913.8482394,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664914.3496587,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664914.8472958,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
1757664915.3490467,1,0,0,0,,,,,54,4132,19,104000000,76.51851851851852,2.8266331658291457,216.28978224455614,normal,0
