timestamp,switch_id,table_id,cookie,priority,in_port,eth_src,eth_dst,out_port,packet_count,byte_count,duration_sec,duration_nsec,avg_pkt_size,pkt_rate,byte_rate,Label_multi,Label_binary
1757666562.520892,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.533764,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.5361817,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.5382235,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.540039,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.5418532,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.5436795,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.545489,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.5472767,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.5491269,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666562.5509431,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666563.0187712,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666563.5193768,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666564.0192616,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666564.519104,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666565.0171735,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666565.5156484,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666566.012798,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666566.5165026,1,0,0,0,,,,,54,4132,19,124000000,76.51851851851852,2.8236770550094126,216.06358502405357,normal,0
1757666567.0189369,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666567.0189369,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666567.0189369,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666567.0189369,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666567.0189369,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666567.0189369,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666567.0189369,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666567.5188704,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666567.5188704,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666567.5188704,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666567.5188704,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666567.5188704,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666567.5188704,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666567.5188704,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666568.0158691,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666568.0158691,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666568.0158691,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666568.0158691,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666568.0158691,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666568.0158691,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666568.0158691,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666568.511757,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666568.511757,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666568.511757,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666568.511757,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666568.511757,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666568.511757,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666568.511757,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666569.0116596,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666569.0116596,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666569.0116596,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666569.0116596,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666569.0116596,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666569.0116596,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666569.0116596,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666569.5116239,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666569.5116239,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666569.5116239,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666569.5116239,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666569.5116239,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666569.5116239,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666569.5116239,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666570.0190904,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666570.0190904,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666570.0190904,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666570.0190904,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666570.0190904,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666570.0190904,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666570.0190904,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666570.5114355,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666570.5114355,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666570.5114355,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666570.5114355,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666570.5114355,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666570.5114355,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666570.5114355,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666571.011916,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666571.011916,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666571.011916,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666571.011916,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666571.011916,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666571.011916,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666571.011916,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666571.5132744,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666571.5132744,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666571.5132744,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666571.5132744,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666571.5132744,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666571.5132744,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666571.5132744,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666572.0122244,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666572.0122244,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666572.0122244,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666572.0122244,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666572.0122244,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666572.0122244,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666572.0122244,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666572.5121303,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666572.5121303,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666572.5121303,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666572.5121303,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666572.5121303,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666572.5121303,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666572.5121303,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666573.012568,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666573.012568,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666573.012568,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
1757666573.012568,1,0,0,10,,,,,10,980,9,77000000,98.0,1.1016855789357718,107.96518673570563,normal,0
1757666573.012568,1,0,0,10,,,,,12,1132,9,74000000,94.33333333333333,1.3224597751818383,124.75203879215341,normal,0
1757666573.012568,1,0,0,10,,,,,9,882,9,71000000,98.0,0.992172858560247,97.2329401389042,normal,0
1757666573.012568,1,0,0,0,,,,,67,4986,29,128000000,74.41791044776119,2.3001922548750344,171.1755012359242,normal,0
1757666573.5137029,1,0,0,10,,,,,11,1078,9,87000000,98.0,1.210520523825245,118.631011334874,normal,0
1757666573.5137029,1,0,0,10,,,,,9,882,9,85000000,98.0,0.9906439185470555,97.08310401761143,normal,0
1757666573.5137029,1,0,0,10,,,,,10,936,9,81000000,93.6,1.1012003083360864,103.07234886025769,normal,0
