timestamp,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,ip_tos,ip_version,ip_frag_offset,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,tcp_window,tcp_urgent,udp_sport,udp_dport,udp_len,udp_checksum,icmp_type,icmp_code,icmp_id,icmp_seq,packet_length,transport_protocol,tcp_options_len,Label_multi,Label_binary
1757671526.877942,0x8,192.168.20.10,192.168.20.13,1,64,35615,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,60585.0,1.0,100,ICMP,,normal,0
1757671526.877955,0x8,192.168.20.10,192.168.20.13,1,64,35615,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,60585.0,1.0,100,ICMP,,normal,0
1757671526.877968,0x0,192.168.20.13,192.168.20.10,1,64,62960,,84,0,4,0,,,,,,,,,,,,0.0,0.0,60585.0,1.0,100,ICMP,,normal,0
1757671526.8779712,0x0,192.168.20.13,192.168.20.10,1,64,62960,,84,0,4,0,,,,,,,,,,,,0.0,0.0,60585.0,1.0,100,ICMP,,normal,0
1757671526.8793561,0x8,192.168.20.13,192.168.20.10,1,64,62961,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,60586.0,1.0,100,ICMP,,normal,0
1757671526.879366,0x8,192.168.20.13,192.168.20.10,1,64,62961,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,60586.0,1.0,100,ICMP,,normal,0
1757671526.879375,0x0,192.168.20.10,192.168.20.13,1,64,35616,,84,0,4,0,,,,,,,,,,,,0.0,0.0,60586.0,1.0,100,ICMP,,normal,0
1757671526.8793778,0x0,192.168.20.10,192.168.20.13,1,64,35616,,84,0,4,0,,,,,,,,,,,,0.0,0.0,60586.0,1.0,100,ICMP,,normal,0
1757671527.45628,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9152.0,12345.0,S,13712.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671527.456292,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9152.0,12345.0,S,13712.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671527.4563038,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,9152.0,RA,0.0,13713.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671527.456307,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,9152.0,RA,0.0,13713.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.122479,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,9152.0,SA,36837.0,44434.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.1224911,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,9152.0,SA,36837.0,44434.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.1225052,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,9152.0,12345.0,R,44434.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.122508,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,9152.0,12345.0,R,44434.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.80411,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9152.0,12345.0,A,60320.0,64975.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.804125,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,9152.0,12345.0,A,60320.0,64975.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.804141,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,9152.0,R,64975.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671528.8041449,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,9152.0,R,64975.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671529.478393,,192.168.20.11,192.168.20.13,6,64,1,,558,0,4,0,9152.0,12345.0,PA,28888.0,21248.0,8192.0,0.0,,,,,,,,,574,TCP,0.0,normal,0
1757671529.4784071,,192.168.20.11,192.168.20.13,6,64,1,,558,0,4,0,9152.0,12345.0,PA,28888.0,21248.0,8192.0,0.0,,,,,,,,,574,TCP,0.0,normal,0
1757671529.4784212,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,9152.0,R,21248.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671529.478424,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,9152.0,R,21248.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671530.1166348,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,9152.0,A,3029.0,45194.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671530.116648,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,9152.0,A,3029.0,45194.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671530.116663,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,9152.0,12345.0,R,45194.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757671530.116667,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,9152.0,12345.0,R,45194.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
