timestamp,switch_id,table_id,cookie,priority,in_port,eth_src,eth_dst,out_port,packet_count,byte_count,duration_sec,duration_nsec,avg_pkt_size,pkt_rate,byte_rate,Label_multi,Label_binary
1757676456.813177,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.8232791,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.8253677,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.827322,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.8290966,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.8308847,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.8326533,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.8344312,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.836191,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.8380032,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676456.839793,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676457.3043332,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676457.8079495,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676458.3006208,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676458.8079107,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676459.3028634,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676459.8077452,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676460.3027327,1,0,0,0,,,,,53,4046,19,103000000,76.33962264150944,2.77443333507826,211.79919384389885,normal,0
1757676460.8071146,1,0,0,10,,,,,11,1078,9,65000000,98.0,1.2134583563154993,118.91891891891892,normal,0
1757676460.8071146,1,0,0,10,,,,,9,882,9,64000000,98.0,0.9929390997352162,97.30803177405119,normal,0
1757676460.8071146,1,0,0,10,,,,,10,936,9,60000000,93.6,1.1037527593818983,103.31125827814569,normal,0
1757676460.8071146,1,0,0,10,,,,,9,882,9,56000000,98.0,0.9938162544169612,97.3939929328622,normal,0
1757676460.8071146,1,0,0,10,,,,,12,1132,9,53000000,94.33333333333333,1.325527449464266,125.04142273279575,normal,0
1757676460.8071146,1,0,0,10,,,,,9,882,9,50000000,98.0,0.9944751381215469,97.4585635359116,normal,0
1757676460.8071146,1,0,0,0,,,,,68,5068,29,112000000,74.52941176470588,2.335806540258313,174.08628744160484,normal,0
1757676461.3020816,1,0,0,10,,,,,11,1078,9,65000000,98.0,1.2134583563154993,118.91891891891892,normal,0
1757676461.3020816,1,0,0,10,,,,,9,882,9,64000000,98.0,0.9929390997352162,97.30803177405119,normal,0
1757676461.3020816,1,0,0,10,,,,,10,936,9,60000000,93.6,1.1037527593818983,103.31125827814569,normal,0
1757676461.3020816,1,0,0,10,,,,,9,882,9,56000000,98.0,0.9938162544169612,97.3939929328622,normal,0
1757676461.3020816,1,0,0,10,,,,,12,1132,9,53000000,94.33333333333333,1.325527449464266,125.04142273279575,normal,0
1757676461.3020816,1,0,0,10,,,,,9,882,9,50000000,98.0,0.9944751381215469,97.4585635359116,normal,0
1757676461.3020816,1,0,0,0,,,,,68,5068,29,112000000,74.52941176470588,2.335806540258313,174.08628744160484,normal,0
1757676461.8059614,1,0,0,10,,,,,11,1078,9,65000000,98.0,1.2134583563154993,118.91891891891892,normal,0
1757676461.8059614,1,0,0,10,,,,,9,882,9,64000000,98.0,0.9929390997352162,97.30803177405119,normal,0
1757676461.8059614,1,0,0,10,,,,,10,936,9,60000000,93.6,1.1037527593818983,103.31125827814569,normal,0
1757676461.8059614,1,0,0,10,,,,,9,882,9,56000000,98.0,0.9938162544169612,97.3939929328622,normal,0
1757676461.8059614,1,0,0,10,,,,,12,1132,9,53000000,94.33333333333333,1.325527449464266,125.04142273279575,normal,0
1757676461.8059614,1,0,0,10,,,,,9,882,9,50000000,98.0,0.9944751381215469,97.4585635359116,normal,0
