timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1752951308.055675,100,0x800,10.0.0.3,10.0.0.5,1,64,7099,DF,84,,,,normal,0
1752951308.055681,100,0x800,10.0.0.3,10.0.0.5,1,64,7099,DF,84,,,,normal,0
1752951308.055692,100,0x800,10.0.0.5,10.0.0.3,1,64,37584,,84,,,,normal,0
1752951308.055693,100,0x800,10.0.0.5,10.0.0.3,1,64,37584,,84,,,,normal,0
1752951308.057102,100,0x800,10.0.0.5,10.0.0.3,1,64,37585,DF,84,,,,normal,0
1752951308.057107,100,0x800,10.0.0.5,10.0.0.3,1,64,37585,DF,84,,,,normal,0
1752951308.057116,100,0x800,10.0.0.3,10.0.0.5,1,64,7100,,84,,,,normal,0
1752951308.057118,100,0x800,10.0.0.3,10.0.0.5,1,64,7100,,84,,,,normal,0
1752951308.641826,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1898.0,12345.0,S,normal,0
1752951308.641834,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1898.0,12345.0,S,normal,0
1752951308.6418462,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,1898.0,RA,normal,0
1752951308.641848,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,1898.0,RA,normal,0
1752951309.331638,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,1898.0,SA,normal,0
1752951309.3316462,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,1898.0,SA,normal,0
1752951309.331658,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1898.0,12345.0,R,normal,0
1752951309.33166,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1898.0,12345.0,R,normal,0
1752951310.025999,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1898.0,12345.0,A,normal,0
1752951310.026006,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1898.0,12345.0,A,normal,0
1752951310.026021,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,1898.0,R,normal,0
1752951310.026024,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,1898.0,R,normal,0
1752951310.684433,645,0x800,10.0.0.3,10.0.0.5,6,64,1,,629,1898.0,12345.0,PA,normal,0
1752951310.684441,645,0x800,10.0.0.3,10.0.0.5,6,64,1,,629,1898.0,12345.0,PA,normal,0
1752951310.684453,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,1898.0,R,normal,0
1752951310.6844552,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,1898.0,R,normal,0
1752951311.32541,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,1898.0,A,normal,0
1752951311.325418,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,1898.0,A,normal,0
1752951311.325429,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1898.0,12345.0,R,normal,0
1752951311.325431,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1898.0,12345.0,R,normal,0
1752951311.978198,745,0x800,10.0.0.3,10.0.0.5,17,64,1,,729,61612.0,12346.0,,normal,0
1752951311.9782062,745,0x800,10.0.0.3,10.0.0.5,17,64,1,,729,61612.0,12346.0,,normal,0
1752951311.978224,592,0x800,10.0.0.5,10.0.0.3,1,64,38539,,576,,,,normal,0
1752951311.978226,592,0x800,10.0.0.5,10.0.0.3,1,64,38539,,576,,,,normal,0
1752951312.6203,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30974.0,23.0,S,normal,0
1752951312.620307,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30974.0,23.0,S,normal,0
1752951312.6203198,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,30974.0,RA,normal,0
1752951312.620322,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,30974.0,RA,normal,0
1752951313.293755,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,30974.0,SA,normal,0
1752951313.293762,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,30974.0,SA,normal,0
1752951313.293773,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,30974.0,23.0,R,normal,0
1752951313.293775,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,30974.0,23.0,R,normal,0
1752951313.9464788,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30974.0,23.0,A,normal,0
1752951313.946487,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30974.0,23.0,A,normal,0
1752951313.946499,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,30974.0,R,normal,0
1752951313.946501,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,30974.0,R,normal,0
1752951314.599184,141,0x800,10.0.0.3,10.0.0.5,6,64,1,,125,30974.0,23.0,PA,normal,0
1752951314.599192,141,0x800,10.0.0.3,10.0.0.5,6,64,1,,125,30974.0,23.0,PA,normal,0
1752951314.5992038,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,30974.0,R,normal,0
1752951314.599207,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,30974.0,R,normal,0
1752951315.265735,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,30974.0,A,normal,0
1752951315.265743,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,30974.0,A,normal,0
1752951315.265756,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,30974.0,23.0,R,normal,0
1752951315.265758,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,30974.0,23.0,R,normal,0
1752951315.876741,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,38204.0,22.0,S,normal,0
1752951315.876748,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,38204.0,22.0,S,normal,0
1752951315.87676,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,38204.0,RA,normal,0
1752951315.876762,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,38204.0,RA,normal,0
1752951316.543362,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,38204.0,SA,normal,0
1752951316.5433712,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,38204.0,SA,normal,0
1752951316.543382,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,38204.0,22.0,R,normal,0
1752951316.543385,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,38204.0,22.0,R,normal,0
1752951317.182503,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,38204.0,22.0,A,normal,0
1752951317.1825109,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,38204.0,22.0,A,normal,0
1752951317.182521,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,38204.0,R,normal,0
1752951317.182523,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,38204.0,R,normal,0
1752951317.822286,1260,0x800,10.0.0.3,10.0.0.5,6,64,1,,1244,38204.0,22.0,PA,normal,0
1752951317.822294,1260,0x800,10.0.0.3,10.0.0.5,6,64,1,,1244,38204.0,22.0,PA,normal,0
1752951317.8223062,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,38204.0,R,normal,0
1752951317.822308,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,38204.0,R,normal,0
1752951318.424954,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,38204.0,A,normal,0
1752951318.4249618,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,38204.0,A,normal,0
1752951318.424974,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,38204.0,22.0,R,normal,0
1752951318.424976,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,38204.0,22.0,R,normal,0
1752951319.049858,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30173.0,21.0,S,normal,0
1752951319.049866,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30173.0,21.0,S,normal,0
1752951319.049878,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,30173.0,RA,normal,0
1752951319.049881,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,30173.0,RA,normal,0
1752951319.682717,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,30173.0,SA,normal,0
1752951319.682725,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,30173.0,SA,normal,0
1752951319.682739,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,30173.0,21.0,R,normal,0
1752951319.682741,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,30173.0,21.0,R,normal,0
1752951320.338052,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30173.0,21.0,A,normal,0
1752951320.33806,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,30173.0,21.0,A,normal,0
1752951320.338072,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,30173.0,R,normal,0
1752951320.338074,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,30173.0,R,normal,0
1752951320.975065,1015,0x800,10.0.0.3,10.0.0.5,6,64,1,,999,30173.0,21.0,PA,normal,0
1752951320.975073,1015,0x800,10.0.0.3,10.0.0.5,6,64,1,,999,30173.0,21.0,PA,normal,0
1752951320.975086,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,30173.0,R,normal,0
1752951320.975088,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,30173.0,R,normal,0
1752951321.611347,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,30173.0,A,normal,0
1752951321.611356,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,30173.0,A,normal,0
