timestamp,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,ip_tos,ip_version,ip_frag_offset,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,tcp_window,tcp_urgent,udp_sport,udp_dport,udp_len,udp_checksum,icmp_type,icmp_code,icmp_id,icmp_seq,packet_length,transport_protocol,tcp_options_len,Label_multi,Label_binary
1757676130.389022,0x8,192.168.20.10,192.168.20.13,1,64,54101,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22256.0,1.0,100,ICMP,,normal,0
1757676130.389035,0x8,192.168.20.10,192.168.20.13,1,64,54101,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22256.0,1.0,100,ICMP,,normal,0
1757676130.389048,0x0,192.168.20.13,192.168.20.10,1,64,42515,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22256.0,1.0,100,ICMP,,normal,0
1757676130.389051,0x0,192.168.20.13,192.168.20.10,1,64,42515,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22256.0,1.0,100,ICMP,,normal,0
1757676130.390462,0x8,192.168.20.13,192.168.20.10,1,64,42516,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22257.0,1.0,100,ICMP,,normal,0
1757676130.3904731,0x8,192.168.20.13,192.168.20.10,1,64,42516,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,22257.0,1.0,100,ICMP,,normal,0
1757676130.390484,0x0,192.168.20.10,192.168.20.13,1,64,54102,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22257.0,1.0,100,ICMP,,normal,0
1757676130.390486,0x0,192.168.20.10,192.168.20.13,1,64,54102,,84,0,4,0,,,,,,,,,,,,0.0,0.0,22257.0,1.0,100,ICMP,,normal,0
1757676130.9661028,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,42479.0,12345.0,S,64842.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757676130.966115,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,42479.0,12345.0,S,64842.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757676130.9661279,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,42479.0,RA,0.0,64843.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757676130.96613,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,42479.0,RA,0.0,64843.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
