timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1752819053.641311,100,0x800,10.0.0.3,10.0.0.5,1,64,10377,DF,84,,,,normal,0
1752819053.641318,100,0x800,10.0.0.3,10.0.0.5,1,64,10377,DF,84,,,,normal,0
1752819053.641328,100,0x800,10.0.0.5,10.0.0.3,1,64,46793,,84,,,,normal,0
1752819053.6413288,100,0x800,10.0.0.5,10.0.0.3,1,64,46793,,84,,,,normal,0
1752819053.642879,100,0x800,10.0.0.5,10.0.0.3,1,64,46794,DF,84,,,,normal,0
1752819053.642885,100,0x800,10.0.0.5,10.0.0.3,1,64,46794,DF,84,,,,normal,0
1752819053.642893,100,0x800,10.0.0.3,10.0.0.5,1,64,10378,,84,,,,normal,0
1752819053.642895,100,0x800,10.0.0.3,10.0.0.5,1,64,10378,,84,,,,normal,0
1752819054.186656,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,27215.0,12345.0,S,normal,0
1752819054.1866632,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,27215.0,12345.0,S,normal,0
1752819054.186674,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,27215.0,RA,normal,0
1752819054.186676,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,27215.0,RA,normal,0
1752819054.797933,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,27215.0,SA,normal,0
1752819054.79794,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,27215.0,SA,normal,0
1752819054.797953,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,27215.0,12345.0,R,normal,0
1752819054.797955,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,27215.0,12345.0,R,normal,0
1752819055.439178,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,27215.0,12345.0,A,normal,0
1752819055.439185,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,27215.0,12345.0,A,normal,0
1752819055.439196,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,27215.0,R,normal,0
1752819055.439198,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,27215.0,R,normal,0
1752819056.069607,360,0x800,10.0.0.3,10.0.0.5,6,64,1,,344,27215.0,12345.0,PA,normal,0
1752819056.0696142,360,0x800,10.0.0.3,10.0.0.5,6,64,1,,344,27215.0,12345.0,PA,normal,0
1752819056.069626,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,27215.0,R,normal,0
1752819056.069628,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,27215.0,R,normal,0
1752819056.695224,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,27215.0,A,normal,0
1752819056.695231,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,27215.0,A,normal,0
1752819056.695243,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,27215.0,12345.0,R,normal,0
1752819056.695245,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,27215.0,12345.0,R,normal,0
1752819057.3063118,1503,0x800,10.0.0.3,10.0.0.5,17,64,1,,1487,1527.0,12346.0,,normal,0
1752819057.30632,1503,0x800,10.0.0.3,10.0.0.5,17,64,1,,1487,1527.0,12346.0,,normal,0
1752819057.306336,592,0x800,10.0.0.5,10.0.0.3,1,64,47454,,576,,,,normal,0
1752819057.306339,592,0x800,10.0.0.5,10.0.0.3,1,64,47454,,576,,,,normal,0
1752819057.922608,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,20779.0,23.0,S,normal,0
1752819057.922616,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,20779.0,23.0,S,normal,0
1752819057.922628,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,20779.0,RA,normal,0
1752819057.92263,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,20779.0,RA,normal,0
1752819058.562769,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,20779.0,SA,normal,0
1752819058.562776,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,20779.0,SA,normal,0
1752819058.5627868,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,20779.0,23.0,R,normal,0
1752819058.562789,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,20779.0,23.0,R,normal,0
1752819059.21029,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,20779.0,23.0,A,normal,0
1752819059.210297,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,20779.0,23.0,A,normal,0
1752819059.210308,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,20779.0,R,normal,0
1752819059.21031,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,20779.0,R,normal,0
1752819060.516583,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,20779.0,A,normal,0
1752819060.51659,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,20779.0,A,normal,0
1752819060.516603,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,20779.0,23.0,R,normal,0
1752819060.5166051,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,20779.0,23.0,R,normal,0
1752819061.134661,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5236.0,22.0,S,normal,0
1752819061.134668,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5236.0,22.0,S,normal,0
1752819061.1346788,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,5236.0,RA,normal,0
1752819061.134681,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,5236.0,RA,normal,0
1752819061.762991,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,5236.0,SA,normal,0
1752819061.762999,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,5236.0,SA,normal,0
1752819061.76301,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,5236.0,22.0,R,normal,0
1752819061.763012,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,5236.0,22.0,R,normal,0
1752819062.390899,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5236.0,22.0,A,normal,0
1752819062.390907,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5236.0,22.0,A,normal,0
1752819062.390919,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,5236.0,R,normal,0
1752819062.390921,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,5236.0,R,normal,0
1752819063.038743,526,0x800,10.0.0.3,10.0.0.5,6,64,1,,510,5236.0,22.0,PA,normal,0
1752819063.038754,526,0x800,10.0.0.3,10.0.0.5,6,64,1,,510,5236.0,22.0,PA,normal,0
1752819063.038767,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,5236.0,R,normal,0
1752819063.038769,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,5236.0,R,normal,0
1752819063.642269,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,5236.0,A,normal,0
1752819063.642277,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,5236.0,A,normal,0
1752819063.6422892,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,5236.0,22.0,R,normal,0
1752819063.642291,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,5236.0,22.0,R,normal,0
1752819064.251398,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5574.0,21.0,S,normal,0
1752819064.2514038,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5574.0,21.0,S,normal,0
1752819064.251414,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,5574.0,RA,normal,0
1752819064.251416,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,5574.0,RA,normal,0
1752819064.874308,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,5574.0,SA,normal,0
1752819064.874315,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,5574.0,SA,normal,0
1752819064.874326,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,5574.0,21.0,R,normal,0
1752819064.874328,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,5574.0,21.0,R,normal,0
1752819065.521533,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5574.0,21.0,A,normal,0
1752819065.521541,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,5574.0,21.0,A,normal,0
1752819065.521553,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,5574.0,R,normal,0
1752819065.5215552,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,5574.0,R,normal,0
