timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1752493584.4779038,100,0x800,10.0.0.3,10.0.0.5,1,64,32547,DF,84,,,,normal,0
1752493584.477911,100,0x800,10.0.0.3,10.0.0.5,1,64,32547,DF,84,,,,normal,0
1752493584.477922,100,0x800,10.0.0.5,10.0.0.3,1,64,12142,,84,,,,normal,0
1752493584.477924,100,0x800,10.0.0.5,10.0.0.3,1,64,12142,,84,,,,normal,0
1752493584.4793131,100,0x800,10.0.0.5,10.0.0.3,1,64,12143,DF,84,,,,normal,0
1752493584.479318,100,0x800,10.0.0.5,10.0.0.3,1,64,12143,DF,84,,,,normal,0
1752493584.479327,100,0x800,10.0.0.3,10.0.0.5,1,64,32548,,84,,,,normal,0
1752493584.479328,100,0x800,10.0.0.3,10.0.0.5,1,64,32548,,84,,,,normal,0
1752493585.023843,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,50338.0,12345.0,S,normal,0
1752493585.02385,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,50338.0,12345.0,S,normal,0
1752493585.023862,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,50338.0,RA,normal,0
1752493585.023864,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,50338.0,RA,normal,0
1752493585.669658,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,50338.0,SA,normal,0
1752493585.6696641,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,50338.0,SA,normal,0
1752493585.669676,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,50338.0,12345.0,R,normal,0
1752493585.669678,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,50338.0,12345.0,R,normal,0
1752493586.3242722,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,50338.0,12345.0,A,normal,0
1752493586.3242779,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,50338.0,12345.0,A,normal,0
1752493586.32429,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,50338.0,R,normal,0
1752493586.324292,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,50338.0,R,normal,0
1752493586.968978,1465,0x800,10.0.0.3,10.0.0.5,6,64,1,,1449,50338.0,12345.0,PA,normal,0
1752493586.9689848,1465,0x800,10.0.0.3,10.0.0.5,6,64,1,,1449,50338.0,12345.0,PA,normal,0
