timestamp,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,ip_tos,ip_version,ip_frag_offset,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,tcp_window,tcp_urgent,udp_sport,udp_dport,udp_len,udp_checksum,icmp_type,icmp_code,icmp_id,icmp_seq,packet_length,transport_protocol,tcp_options_len,Label_multi,Label_binary
1757678758.443499,0x8,192.168.20.10,192.168.20.13,1,64,28963,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,37280.0,1.0,100,ICMP,,normal,0
1757678758.443511,0x8,192.168.20.10,192.168.20.13,1,64,28963,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,37280.0,1.0,100,ICMP,,normal,0
1757678758.4435241,0x0,192.168.20.13,192.168.20.10,1,64,1204,,84,0,4,0,,,,,,,,,,,,0.0,0.0,37280.0,1.0,100,ICMP,,normal,0
1757678758.443527,0x0,192.168.20.13,192.168.20.10,1,64,1204,,84,0,4,0,,,,,,,,,,,,0.0,0.0,37280.0,1.0,100,ICMP,,normal,0
1757678758.444966,0x8,192.168.20.13,192.168.20.10,1,64,1205,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,37281.0,1.0,100,ICMP,,normal,0
1757678758.444976,0x8,192.168.20.13,192.168.20.10,1,64,1205,DF,84,0,4,0,,,,,,,,,,,,8.0,0.0,37281.0,1.0,100,ICMP,,normal,0
1757678758.444984,0x0,192.168.20.10,192.168.20.13,1,64,28964,,84,0,4,0,,,,,,,,,,,,0.0,0.0,37281.0,1.0,100,ICMP,,normal,0
1757678758.4449868,0x0,192.168.20.10,192.168.20.13,1,64,28964,,84,0,4,0,,,,,,,,,,,,0.0,0.0,37281.0,1.0,100,ICMP,,normal,0
1757678758.988343,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,3793.0,12345.0,S,27153.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678758.988357,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,3793.0,12345.0,S,27153.0,0.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678758.9883711,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,3793.0,RA,0.0,27154.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678758.988374,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,3793.0,RA,0.0,27154.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678759.636008,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,3793.0,SA,4048.0,12146.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678759.63602,,192.168.20.13,192.168.20.11,6,64,1,,40,0,4,0,12345.0,3793.0,SA,4048.0,12146.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678759.6360312,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,3793.0,12345.0,R,12146.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678759.636034,,192.168.20.11,192.168.20.13,6,64,0,DF,40,0,4,0,3793.0,12345.0,R,12146.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678760.2926369,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,3793.0,12345.0,A,12897.0,19147.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678760.29265,,192.168.20.11,192.168.20.13,6,64,1,,40,0,4,0,3793.0,12345.0,A,12897.0,19147.0,8192.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678760.292664,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,3793.0,R,19147.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
1757678760.292667,,192.168.20.13,192.168.20.11,6,64,0,DF,40,0,4,0,12345.0,3793.0,R,19147.0,0.0,0.0,0.0,,,,,,,,,56,TCP,0.0,normal,0
