src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label_multi,Label_binary,Attack_Type
192.168.10.10,192.168.30.10,55426,80,6,2025-09-12 16:41:49,0.001341,2338553.3184190905,15659.955257270694,8202.83370618941,7457.121551081283,11,10,1134,2002,249,68,103.0909090909091,68.86674160415572,537,68,200.2,182.4811223113229,537,68,149.33333333333334,143.85155487956968,20693.269841269845,220,200,20,2,6.705e-05,0.000543,0.0,0.0001442170152929,0.001324,0.000543,0.0,0.0001324,0.0002049991219493,0.001306,0.000602,2e-06,0.0001451111111111,0.0002091360240207,2,4,0,0,4,5,0,6,18,0,0,0.9090909090909092,149.33333333333334,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,22135593.220338985,103.0909090909091,200.2,0,11,10,1134,2002,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55430,80,6,2025-09-12 16:41:49,0.000613,11415986.949429035,34257.74877650897,17944.53507340946,16313.213703099507,11,10,4938,2060,1882,68,448.9090909090909,682.9146698387667,565,56,206.0,195.3489186046342,1882,56,333.23809523809524,526.4789513055583,277180.0861678005,220,200,20,4,3.065e-05,0.00034,0.0,7.555744503356369e-05,0.0006,0.000413,0.0,6e-05,0.0001225944533818,0.000591,0.00034,2e-06,6.566666666666667e-05,0.0001064382972012,4,4,0,0,2,5,2,8,16,0,0,0.9090909090909092,333.23809523809524,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1388.0,4.0,0.0,35589743.589743584,448.9090909090909,206.0,0,11,10,4938,2060,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55432,80,6,2025-09-12 16:41:49,0.000444,23238738.738738734,47297.2972972973,24774.77477477477,22522.52252252252,11,10,8258,2060,3542,68,750.7272727272727,1319.6068347606824,565,56,206.0,195.3489186046342,3542,56,491.3333333333333,1002.1615844113368,1004327.8412698412,220,200,20,4,2.22e-05,0.000207,0.0,4.74e-05,0.000431,0.000274,0.0,4.31e-05,8.195053386037213e-05,0.000426,0.000207,2e-06,4.7333333333333336e-05,6.761656601750787e-05,4,4,0,0,2,5,2,8,16,0,0,0.9090909090909092,491.3333333333333,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1388.0,4.0,0.0,39657142.85714286,750.7272727272727,206.0,0,11,10,8258,2060,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55448,80,6,2025-09-12 16:41:49,0.000447,28935123.042505592,46979.86577181208,24608.50111856823,22371.364653243847,11,10,10874,2060,4850,68,988.5454545454544,1823.0473670421563,565,56,206.0,195.3489186046342,4850,56,615.9047619047619,1382.6789354541977,1911801.038548753,220,200,20,4,2.235e-05,0.000206,0.0,4.712565649410096e-05,0.0004329999999999,0.000271,0.0,4.33e-05,8.088763811609286e-05,0.000429,0.000206,1e-06,4.766666666666666e-05,6.759684410779346e-05,4,4,0,0,2,5,2,8,16,0,0,0.9090909090909092,615.9047619047619,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1388.0,4.0,0.0,40823529.41176471,988.5454545454544,206.0,0,11,10,10874,2060,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55454,80,6,2025-09-12 16:41:49,0.000414,15589371.980676329,50724.637681159424,26570.048309178743,24154.58937198068,11,10,4394,2060,1610,68,399.45454545454544,579.3380805455894,565,56,206.0,195.3489186046342,1610,56,307.3333333333333,450.904100598462,203314.5079365079,220,200,20,4,2.07e-05,0.000193,0.0,4.406029959044764e-05,0.000403,0.000258,0.0,4.03e-05,7.694809939173286e-05,0.000396,0.000193,1e-06,4.4000000000000006e-05,6.284195343169331e-05,4,4,0,0,2,5,2,8,16,0,0,0.9090909090909092,307.3333333333333,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1388.0,4.0,0.0,40823529.41176471,399.45454545454544,206.0,0,11,10,4394,2060,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55470,80,6,2025-09-12 16:41:49,0.000798,3987468.6716791983,26315.78947368421,13784.461152882206,12531.328320802006,11,10,1180,2002,272,68,107.27272727272728,77.72807017134791,537,68,200.2,182.4811223113229,537,68,151.52380952380952,145.5179972661274,21175.487528344664,220,200,20,2,3.990000000000001e-05,0.000347,0.0,8.812145028311778e-05,0.000784,0.000347,0.0,7.840000000000001e-05,0.0001272990180637,0.00078,0.000389,2e-06,8.666666666666667e-05,0.0001305535224427,2,4,0,0,4,5,0,6,18,0,0,0.9090909090909092,151.52380952380952,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,35297297.2972973,107.27272727272728,200.2,0,11,10,1180,2002,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55474,80,6,2025-09-12 16:41:50,0.000784,4058673.4693877553,26785.714285714286,14030.61224489796,12755.102040816328,11,10,1180,2002,272,68,107.27272727272728,77.72807017134791,537,68,200.2,182.4811223113229,537,68,151.52380952380952,145.5179972661274,21175.487528344664,220,200,20,2,3.920000000000001e-05,0.000346,0.0,8.67632410644047e-05,0.000771,0.000346,0.0,7.71e-05,0.0001243176978551,0.000766,0.000387,2e-06,8.511111111111112e-05,0.0001287628694275,2,4,0,0,4,5,0,6,18,0,0,0.9090909090909092,151.52380952380952,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,37314285.71428571,107.27272727272728,200.2,0,11,10,1180,2002,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55486,80,6,2025-09-12 16:41:50,0.000756,4153439.153439153,27777.777777777777,14550.26455026455,13227.513227513227,11,10,1138,2002,251,68,103.45454545454544,69.63719439333558,537,68,200.2,182.4811223113229,537,68,149.52380952380952,143.98466156657074,20731.58276643991,220,200,20,2,3.780000000000001e-05,0.00034,0.0,8.393366428317068e-05,0.000742,0.00034,0.0,7.420000000000001e-05,0.0001204058138131,0.000739,0.000382,2e-06,8.211111111111112e-05,0.000125600287017,2,4,0,0,4,5,0,6,18,0,0,0.9090909090909092,149.52380952380952,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,38411764.705882356,103.45454545454544,200.2,0,11,10,1138,2002,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55494,80,6,2025-09-12 16:41:50,0.000854,3711943.793911007,24590.16393442623,12880.56206088993,11709.6018735363,11,10,1168,2002,266,68,106.1818181818182,75.41620055256777,537,68,200.2,182.4811223113229,537,68,150.95238095238096,145.05482582227685,21040.902494331065,220,200,20,2,4.27e-05,0.000376,0.0,9.366808421228652e-05,0.000839,0.000376,0.0,8.39e-05,0.0001345462374055,0.000832,0.000424,2e-06,9.244444444444443e-05,0.0001401722044971,2,4,0,0,4,5,0,6,18,0,0,0.9090909090909092,150.95238095238096,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,33487179.487179488,106.1818181818182,200.2,0,11,10,1168,2002,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,55496,80,6,2025-09-12 16:41:50,0.000764,4214659.685863874,27486.9109947644,14397.905759162302,13089.005235602091,11,10,1218,2002,291,68,110.72727272727272,85.04981525188731,537,68,200.2,182.4811223113229,537,68,153.33333333333334,147.11425211244207,21642.60317460317,220,200,20,2,3.8199999999999993e-05,0.000345,0.0,8.491442751382123e-05,0.00075,0.000345,0.0,7.5e-05,0.0001210966556103,0.0007469999999999,0.000388,1e-06,8.300000000000001e-05,0.0001273289702568,2,4,0,0,4,5,0,6,18,0,0,0.9090909090909092,153.33333333333334,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,38411764.705882356,110.72727272727272,200.2,0,11,10,1218,2002,ad_udp,1,ad_udp
