timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1752533660.747051,100,0x800,10.0.0.3,10.0.0.5,1,64,39659,DF,84,,,,normal,0
1752533660.747057,100,0x800,10.0.0.3,10.0.0.5,1,64,39659,DF,84,,,,normal,0
1752533660.747068,100,0x800,10.0.0.5,10.0.0.3,1,64,6830,,84,,,,normal,0
1752533660.7470698,100,0x800,10.0.0.5,10.0.0.3,1,64,6830,,84,,,,normal,0
1752533660.748609,100,0x800,10.0.0.5,10.0.0.3,1,64,6831,DF,84,,,,normal,0
1752533660.748614,100,0x800,10.0.0.5,10.0.0.3,1,64,6831,DF,84,,,,normal,0
1752533660.7486231,100,0x800,10.0.0.3,10.0.0.5,1,64,39660,,84,,,,normal,0
1752533660.748624,100,0x800,10.0.0.3,10.0.0.5,1,64,39660,,84,,,,normal,0
1752533661.282424,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,32000.0,12345.0,S,normal,0
1752533661.2824311,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,32000.0,12345.0,S,normal,0
1752533661.282442,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,32000.0,RA,normal,0
1752533661.282444,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,32000.0,RA,normal,0
1752533661.942499,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,32000.0,SA,normal,0
1752533661.9425051,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,32000.0,SA,normal,0
1752533661.942517,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,32000.0,12345.0,R,normal,0
1752533661.942518,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,32000.0,12345.0,R,normal,0
1752533662.588786,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,32000.0,12345.0,A,normal,0
1752533662.588793,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,32000.0,12345.0,A,normal,0
1752533662.588805,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,32000.0,R,normal,0
1752533662.588807,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,32000.0,R,normal,0
1752533663.222525,1051,0x800,10.0.0.3,10.0.0.5,6,64,1,,1035,32000.0,12345.0,PA,normal,0
1752533663.222532,1051,0x800,10.0.0.3,10.0.0.5,6,64,1,,1035,32000.0,12345.0,PA,normal,0
1752533663.222542,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,32000.0,R,normal,0
