timestamp,switch_id,table_id,cookie,priority,in_port,eth_src,eth_dst,out_port,packet_count,byte_count,duration_sec,duration_nsec,avg_pkt_size,pkt_rate,byte_rate,Label_multi,Label_binary
1758208116.8658814,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.876383,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8785052,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8804808,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8822768,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8840568,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8859186,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8876987,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8894885,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8913193,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208116.8931205,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208117.3648672,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208117.8642423,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208118.3614872,1,0,0,0,,,,,53,4046,17,108000000,76.33962264150944,3.0979658639233105,236.4975450081833,normal,0
1758208118.8653624,1,0,0,10,,,,,9,882,7,66000000,98.0,1.273705066515709,124.82309651853949,normal,0
1758208118.8653624,1,0,0,10,,,,,9,882,7,64000000,98.0,1.274065685164213,124.85843714609287,normal,0
1758208118.8653624,1,0,0,10,,,,,9,882,7,60000000,98.0,1.274787535410765,124.92917847025497,normal,0
1758208118.8653624,1,0,0,10,,,,,10,980,7,57000000,98.0,1.4170327334561428,138.86920787870199,normal,0
