timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1753008986.432178,100,0x800,10.0.0.3,10.0.0.5,1,64,2546,DF,84,,,,normal,0
1753008986.432184,100,0x800,10.0.0.3,10.0.0.5,1,64,2546,DF,84,,,,normal,0
1753008986.432194,100,0x800,10.0.0.5,10.0.0.3,1,64,496,,84,,,,normal,0
1753008986.432196,100,0x800,10.0.0.5,10.0.0.3,1,64,496,,84,,,,normal,0
1753008986.433616,100,0x800,10.0.0.5,10.0.0.3,1,64,497,DF,84,,,,normal,0
1753008986.4336212,100,0x800,10.0.0.5,10.0.0.3,1,64,497,DF,84,,,,normal,0
1753008986.43363,100,0x800,10.0.0.3,10.0.0.5,1,64,2547,,84,,,,normal,0
1753008986.433631,100,0x800,10.0.0.3,10.0.0.5,1,64,2547,,84,,,,normal,0
1753008987.009419,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,23962.0,12345.0,S,normal,0
1753008987.009426,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,23962.0,12345.0,S,normal,0
1753008987.009439,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,23962.0,RA,normal,0
1753008987.009441,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,23962.0,RA,normal,0
1753008987.692312,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,23962.0,SA,normal,0
1753008987.69232,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,23962.0,SA,normal,0
1753008987.692333,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,23962.0,12345.0,R,normal,0
1753008987.692335,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,23962.0,12345.0,R,normal,0
1753008988.335744,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,23962.0,12345.0,A,normal,0
1753008988.335753,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,23962.0,12345.0,A,normal,0
1753008988.335766,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,23962.0,R,normal,0
1753008988.335768,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,23962.0,R,normal,0
1753008988.976771,1365,0x800,10.0.0.3,10.0.0.5,6,64,1,,1349,23962.0,12345.0,PA,normal,0
1753008988.9767802,1365,0x800,10.0.0.3,10.0.0.5,6,64,1,,1349,23962.0,12345.0,PA,normal,0
1753008988.976794,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,23962.0,R,normal,0
1753008988.9767962,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,23962.0,R,normal,0
1753008989.630981,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,23962.0,A,normal,0
1753008989.63099,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,23962.0,A,normal,0
1753008989.631003,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,23962.0,12345.0,R,normal,0
1753008989.631005,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,23962.0,12345.0,R,normal,0
1753008990.288305,1431,0x800,10.0.0.3,10.0.0.5,17,64,1,,1415,9422.0,12346.0,,normal,0
1753008990.288315,1431,0x800,10.0.0.3,10.0.0.5,17,64,1,,1415,9422.0,12346.0,,normal,0
1753008990.2883348,592,0x800,10.0.0.5,10.0.0.3,1,64,834,,576,,,,normal,0
1753008990.2883382,592,0x800,10.0.0.5,10.0.0.3,1,64,834,,576,,,,normal,0
1753008990.932535,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1280.0,23.0,S,normal,0
1753008990.932544,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1280.0,23.0,S,normal,0
1753008990.932557,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,1280.0,RA,normal,0
1753008990.932559,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,1280.0,RA,normal,0
1753008991.598134,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,1280.0,SA,normal,0
1753008991.598141,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,1280.0,SA,normal,0
1753008991.598152,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1280.0,23.0,R,normal,0
1753008991.5981538,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1280.0,23.0,R,normal,0
1753008992.269162,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1280.0,23.0,A,normal,0
1753008992.2691689,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,1280.0,23.0,A,normal,0
1753008992.269182,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,1280.0,R,normal,0
1753008992.269184,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,1280.0,R,normal,0
1753008992.894759,1357,0x800,10.0.0.3,10.0.0.5,6,64,1,,1341,1280.0,23.0,PA,normal,0
1753008992.894767,1357,0x800,10.0.0.3,10.0.0.5,6,64,1,,1341,1280.0,23.0,PA,normal,0
1753008992.8947802,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,1280.0,R,normal,0
1753008992.894782,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,1280.0,R,normal,0
1753008993.513515,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,1280.0,A,normal,0
1753008993.513524,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,1280.0,A,normal,0
1753008993.513535,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1280.0,23.0,R,normal,0
1753008993.513537,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,1280.0,23.0,R,normal,0
1753008994.1594892,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,39099.0,22.0,S,normal,0
1753008994.159497,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,39099.0,22.0,S,normal,0
1753008994.1595109,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,39099.0,RA,normal,0
1753008994.159513,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,39099.0,RA,normal,0
1753008994.800276,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,39099.0,SA,normal,0
1753008994.800284,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,39099.0,SA,normal,0
1753008994.800297,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,39099.0,22.0,R,normal,0
1753008994.800299,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,39099.0,22.0,R,normal,0
1753008995.426962,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,39099.0,22.0,A,normal,0
1753008995.42697,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,39099.0,22.0,A,normal,0
1753008995.426982,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,39099.0,R,normal,0
1753008995.426984,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,39099.0,R,normal,0
1753008996.034062,1506,0x800,10.0.0.3,10.0.0.5,6,64,1,,1490,39099.0,22.0,PA,normal,0
1753008996.03407,1506,0x800,10.0.0.3,10.0.0.5,6,64,1,,1490,39099.0,22.0,PA,normal,0
1753008996.034083,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,39099.0,R,normal,0
1753008996.034086,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,39099.0,R,normal,0
1753008996.6609302,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,39099.0,A,normal,0
1753008996.660938,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,39099.0,A,normal,0
1753008996.66095,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,39099.0,22.0,R,normal,0
1753008996.660952,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,39099.0,22.0,R,normal,0
1753008997.272712,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,11402.0,21.0,S,normal,0
1753008997.272721,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,11402.0,21.0,S,normal,0
1753008997.272733,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,11402.0,RA,normal,0
1753008997.2727349,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,11402.0,RA,normal,0
1753008997.896592,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,11402.0,SA,normal,0
1753008997.896601,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,11402.0,SA,normal,0
1753008997.896612,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,11402.0,21.0,R,normal,0
1753008997.896614,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,11402.0,21.0,R,normal,0
1753008998.5260289,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,11402.0,21.0,A,normal,0
1753008998.526036,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,11402.0,21.0,A,normal,0
1753008998.5260491,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,11402.0,R,normal,0
1753008998.526051,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,11402.0,R,normal,0
1753008999.157896,883,0x800,10.0.0.3,10.0.0.5,6,64,1,,867,11402.0,21.0,PA,normal,0
1753008999.157905,883,0x800,10.0.0.3,10.0.0.5,6,64,1,,867,11402.0,21.0,PA,normal,0
1753008999.157919,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,11402.0,R,normal,0
