timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1752643515.0528429,100,0x800,10.0.0.3,10.0.0.5,1,64,26638,DF,84,,,,normal,0
1752643515.052851,100,0x800,10.0.0.3,10.0.0.5,1,64,26638,DF,84,,,,normal,0
1752643515.0528631,100,0x800,10.0.0.5,10.0.0.3,1,64,20198,,84,,,,normal,0
1752643515.052866,100,0x800,10.0.0.5,10.0.0.3,1,64,20198,,84,,,,normal,0
1752643515.0544,100,0x800,10.0.0.5,10.0.0.3,1,64,20199,DF,84,,,,normal,0
1752643515.054405,100,0x800,10.0.0.5,10.0.0.3,1,64,20199,DF,84,,,,normal,0
1752643515.054414,100,0x800,10.0.0.3,10.0.0.5,1,64,26639,,84,,,,normal,0
1752643515.054415,100,0x800,10.0.0.3,10.0.0.5,1,64,26639,,84,,,,normal,0
1752643515.60456,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,7363.0,12345.0,S,normal,0
1752643515.604566,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,7363.0,12345.0,S,normal,0
1752643515.604577,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,7363.0,RA,normal,0
1752643515.604579,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,7363.0,RA,normal,0
1752643516.254354,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,7363.0,SA,normal,0
1752643516.25436,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,7363.0,SA,normal,0
1752643516.254372,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,7363.0,12345.0,R,normal,0
1752643516.254374,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,7363.0,12345.0,R,normal,0
1752643516.912565,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,7363.0,12345.0,A,normal,0
1752643516.912574,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,7363.0,12345.0,A,normal,0
1752643516.912588,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,7363.0,R,normal,0
1752643516.91259,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,7363.0,R,normal,0
1752643517.609809,335,0x800,10.0.0.3,10.0.0.5,6,64,1,,319,7363.0,12345.0,PA,normal,0
1752643517.609816,335,0x800,10.0.0.3,10.0.0.5,6,64,1,,319,7363.0,12345.0,PA,normal,0
1752643517.60983,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,7363.0,R,normal,0
1752643517.609832,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,7363.0,R,normal,0
1752643518.236484,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,7363.0,A,normal,0
1752643518.23649,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,7363.0,A,normal,0
1752643518.2365,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,7363.0,12345.0,R,normal,0
1752643518.236502,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,7363.0,12345.0,R,normal,0
1752643518.847509,169,0x800,10.0.0.3,10.0.0.5,17,64,1,,153,14406.0,12346.0,,normal,0
1752643518.847516,169,0x800,10.0.0.3,10.0.0.5,17,64,1,,153,14406.0,12346.0,,normal,0
1752643518.847532,197,0x800,10.0.0.5,10.0.0.3,1,64,20953,,181,,,,normal,0
1752643518.847534,197,0x800,10.0.0.5,10.0.0.3,1,64,20953,,181,,,,normal,0
1752643519.456901,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3165.0,23.0,S,normal,0
1752643519.456908,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3165.0,23.0,S,normal,0
1752643519.456921,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,3165.0,RA,normal,0
1752643519.456923,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,3165.0,RA,normal,0
1752643520.086905,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,3165.0,SA,normal,0
1752643520.086912,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,3165.0,SA,normal,0
1752643520.086924,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3165.0,23.0,R,normal,0
1752643520.086926,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3165.0,23.0,R,normal,0
1752643520.710769,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3165.0,23.0,A,normal,0
1752643520.710776,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3165.0,23.0,A,normal,0
1752643520.7107902,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,3165.0,R,normal,0
1752643520.710791,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,3165.0,R,normal,0
1752643521.340425,337,0x800,10.0.0.3,10.0.0.5,6,64,1,,321,3165.0,23.0,PA,normal,0
1752643521.3404331,337,0x800,10.0.0.3,10.0.0.5,6,64,1,,321,3165.0,23.0,PA,normal,0
1752643521.3404438,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,3165.0,R,normal,0
1752643521.3404472,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,3165.0,R,normal,0
1752643521.948058,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,3165.0,A,normal,0
1752643521.948066,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,3165.0,A,normal,0
1752643521.94808,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3165.0,23.0,R,normal,0
1752643521.948082,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3165.0,23.0,R,normal,0
1752643522.577506,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,24011.0,22.0,S,normal,0
1752643522.5775142,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,24011.0,22.0,S,normal,0
1752643522.577528,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,24011.0,RA,normal,0
1752643522.57753,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,24011.0,RA,normal,0
1752643523.21694,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,24011.0,SA,normal,0
1752643523.216948,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,24011.0,SA,normal,0
1752643523.21696,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,24011.0,22.0,R,normal,0
1752643523.216962,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,24011.0,22.0,R,normal,0
1752643523.837745,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,24011.0,22.0,A,normal,0
1752643523.837752,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,24011.0,22.0,A,normal,0
1752643523.837763,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,24011.0,R,normal,0
1752643523.837765,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,24011.0,R,normal,0
1752643524.463171,376,0x800,10.0.0.3,10.0.0.5,6,64,1,,360,24011.0,22.0,PA,normal,0
1752643524.463178,376,0x800,10.0.0.3,10.0.0.5,6,64,1,,360,24011.0,22.0,PA,normal,0
1752643524.4631891,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,24011.0,R,normal,0
1752643524.463191,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,24011.0,R,normal,0
1752643525.082271,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,24011.0,A,normal,0
1752643525.082279,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,24011.0,A,normal,0
1752643525.0822911,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,24011.0,22.0,R,normal,0
1752643525.082293,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,24011.0,22.0,R,normal,0
1752643525.70992,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,64308.0,21.0,S,normal,0
1752643525.7099268,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,64308.0,21.0,S,normal,0
1752643525.70994,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,64308.0,RA,normal,0
1752643525.709941,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,64308.0,RA,normal,0
1752643526.312008,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,64308.0,SA,normal,0
1752643526.312015,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,21.0,64308.0,SA,normal,0
1752643526.312028,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,64308.0,21.0,R,normal,0
1752643526.31203,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,64308.0,21.0,R,normal,0
1752643526.9428391,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,64308.0,21.0,A,normal,0
1752643526.9428449,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,64308.0,21.0,A,normal,0
1752643526.942858,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,21.0,64308.0,R,normal,0
