timestamp,switch_id,table_id,cookie,priority,in_port,eth_src,eth_dst,out_port,packet_count,byte_count,duration_sec,duration_nsec,avg_pkt_size,pkt_rate,byte_rate,Label_multi,Label_binary
1757730953.320722,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.3291378,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.331644,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.3336906,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.3354828,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.3373299,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.3391001,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.3408618,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.342635,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.344447,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.3462348,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730953.8126278,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730954.3140619,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730954.8122473,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730955.3150077,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730955.8180065,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730956.3179772,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730956.815209,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730957.3155708,1,0,0,0,,,,,54,4132,19,125000000,76.51851851851852,2.823529411764706,216.05228758169935,normal,0
1757730957.812685,1,0,0,10,,,,,11,1078,9,79000000,98.0,1.2115871792047581,118.7355435620663,normal,0
1757730957.812685,1,0,0,10,,,,,9,882,9,78000000,98.0,0.9914077990746861,97.15796430931924,normal,0
1757730957.812685,1,0,0,10,,,,,10,936,9,73000000,93.6,1.1021712774165104,103.16323156618537,normal,0
1757730957.812685,1,0,0,10,,,,,10,980,9,70000000,98.0,1.1025358324145533,108.04851157662624,normal,0
1757730957.812685,1,0,0,10,,,,,12,1132,9,66000000,94.33333333333333,1.3236267372600925,124.86212221486873,normal,0
1757730957.812685,1,0,0,10,,,,,9,882,9,63000000,98.0,0.9930486593843098,97.31876861966235,normal,0
1757730957.812685,1,0,0,0,,,,,69,5126,29,131000000,74.28985507246377,2.3686107582987197,175.96374995709039,normal,0
1757730958.3156383,1,0,0,10,,,,,11,1078,9,79000000,98.0,1.2115871792047581,118.7355435620663,normal,0
1757730958.3156383,1,0,0,10,,,,,9,882,9,78000000,98.0,0.9914077990746861,97.15796430931924,normal,0
