timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1752883759.680221,100,0x800,10.0.0.3,10.0.0.5,1,64,22834,DF,84,,,,normal,0
1752883759.680226,100,0x800,10.0.0.3,10.0.0.5,1,64,22834,DF,84,,,,normal,0
1752883759.6802368,100,0x800,10.0.0.5,10.0.0.3,1,64,34501,,84,,,,normal,0
1752883759.680238,100,0x800,10.0.0.5,10.0.0.3,1,64,34501,,84,,,,normal,0
1752883759.68161,100,0x800,10.0.0.5,10.0.0.3,1,64,34502,DF,84,,,,normal,0
1752883759.681615,100,0x800,10.0.0.5,10.0.0.3,1,64,34502,DF,84,,,,normal,0
1752883759.681623,100,0x800,10.0.0.3,10.0.0.5,1,64,22835,,84,,,,normal,0
1752883759.681624,100,0x800,10.0.0.3,10.0.0.5,1,64,22835,,84,,,,normal,0
1752883760.210526,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,31934.0,12345.0,S,normal,0
1752883760.210532,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,31934.0,12345.0,S,normal,0
1752883760.210544,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,31934.0,RA,normal,0
1752883760.210546,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,31934.0,RA,normal,0
1752883760.942955,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,31934.0,SA,normal,0
1752883760.942961,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,31934.0,SA,normal,0
1752883760.9429731,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,31934.0,12345.0,R,normal,0
1752883760.942975,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,31934.0,12345.0,R,normal,0
1752883761.611625,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,31934.0,12345.0,A,normal,0
1752883761.611632,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,31934.0,12345.0,A,normal,0
1752883761.611644,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,31934.0,R,normal,0
1752883761.6116462,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,31934.0,R,normal,0
1752883762.252379,1192,0x800,10.0.0.3,10.0.0.5,6,64,1,,1176,31934.0,12345.0,PA,normal,0
1752883762.252385,1192,0x800,10.0.0.3,10.0.0.5,6,64,1,,1176,31934.0,12345.0,PA,normal,0
1752883762.252398,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,31934.0,R,normal,0
1752883762.2524,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,31934.0,R,normal,0
1752883762.905473,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,31934.0,A,normal,0
1752883762.90548,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,31934.0,A,normal,0
1752883762.905492,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,31934.0,12345.0,R,normal,0
1752883762.905494,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,31934.0,12345.0,R,normal,0
1752883763.536929,1494,0x800,10.0.0.3,10.0.0.5,17,64,1,,1478,60516.0,12346.0,,normal,0
1752883763.536936,1494,0x800,10.0.0.3,10.0.0.5,17,64,1,,1478,60516.0,12346.0,,normal,0
1752883763.536952,592,0x800,10.0.0.5,10.0.0.3,1,64,35322,,576,,,,normal,0
1752883763.536954,592,0x800,10.0.0.5,10.0.0.3,1,64,35322,,576,,,,normal,0
1752883764.187868,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,11185.0,23.0,S,normal,0
1752883764.187877,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,11185.0,23.0,S,normal,0
1752883764.18789,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,11185.0,RA,normal,0
1752883764.187892,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,11185.0,RA,normal,0
