timestamp,switch_id,table_id,cookie,priority,in_port,eth_src,eth_dst,out_port,packet_count,byte_count,duration_sec,duration_nsec,avg_pkt_size,pkt_rate,byte_rate,Label_multi,Label_binary
1757672183.1317525,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.1412508,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.1437159,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.14581,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.1476216,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.1494524,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.1512399,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.1530302,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.1548064,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.156636,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.158455,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672183.6254792,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672184.1213598,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672184.6275594,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672185.1230748,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672185.6216786,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672186.1267276,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672186.6235547,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672187.1262023,1,0,0,0,,,,,53,4022,19,131000000,75.88679245283019,2.7703726935340547,210.23469761120694,normal,0
1757672187.6267602,1,0,0,10,,,,,11,1078,9,90000000,98.0,1.21012101210121,118.5918591859186,normal,0
1757672187.6267602,1,0,0,10,,,,,9,882,9,89000000,98.0,0.9902079436681702,97.04037847948068,normal,0
1757672187.6267602,1,0,0,10,,,,,10,936,9,85000000,93.6,1.100715465052284,103.02696752889378,normal,0
1757672187.6267602,1,0,0,10,,,,,10,980,9,81000000,98.0,1.1012003083360864,107.91763021693647,normal,0
1757672187.6267602,1,0,0,10,,,,,12,1132,9,78000000,94.33333333333333,1.3218770654329148,124.69706983917163,normal,0
1757672187.6267602,1,0,0,10,,,,,9,882,9,75000000,98.0,0.9917355371900827,97.1900826446281,normal,0
1757672187.6267602,1,0,0,0,,,,,66,4876,29,137000000,73.87878787878788,2.2651611353262173,167.34735902803996,normal,0
1757672188.1266978,1,0,0,10,,,,,11,1078,9,90000000,98.0,1.21012101210121,118.5918591859186,normal,0
1757672188.1266978,1,0,0,10,,,,,9,882,9,89000000,98.0,0.9902079436681702,97.04037847948068,normal,0
1757672188.1266978,1,0,0,10,,,,,10,936,9,85000000,93.6,1.100715465052284,103.02696752889378,normal,0
1757672188.1266978,1,0,0,10,,,,,10,980,9,81000000,98.0,1.1012003083360864,107.91763021693647,normal,0
