timestamp,packet_length,eth_type,ip_src,ip_dst,ip_proto,ip_ttl,ip_id,ip_flags,ip_len,src_port,dst_port,tcp_flags,Label_multi,Label_binary
1752921274.679785,100,0x800,10.0.0.3,10.0.0.5,1,64,35245,DF,84,,,,normal,0
1752921274.679791,100,0x800,10.0.0.3,10.0.0.5,1,64,35245,DF,84,,,,normal,0
1752921274.679802,100,0x800,10.0.0.5,10.0.0.3,1,64,49056,,84,,,,normal,0
1752921274.6798038,100,0x800,10.0.0.5,10.0.0.3,1,64,49056,,84,,,,normal,0
1752921274.681191,100,0x800,10.0.0.5,10.0.0.3,1,64,49057,DF,84,,,,normal,0
1752921274.6811962,100,0x800,10.0.0.5,10.0.0.3,1,64,49057,DF,84,,,,normal,0
1752921274.681203,100,0x800,10.0.0.3,10.0.0.5,1,64,35246,,84,,,,normal,0
1752921274.6812038,100,0x800,10.0.0.3,10.0.0.5,1,64,35246,,84,,,,normal,0
1752921275.215026,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3186.0,12345.0,S,normal,0
1752921275.215038,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3186.0,12345.0,S,normal,0
1752921275.215055,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,3186.0,RA,normal,0
1752921275.215058,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,3186.0,RA,normal,0
1752921275.868145,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,3186.0,SA,normal,0
1752921275.8681571,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,3186.0,SA,normal,0
1752921275.8681731,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3186.0,12345.0,R,normal,0
1752921275.868176,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3186.0,12345.0,R,normal,0
1752921276.498203,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3186.0,12345.0,A,normal,0
1752921276.498211,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,3186.0,12345.0,A,normal,0
1752921276.498223,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,3186.0,R,normal,0
1752921276.498225,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,12345.0,3186.0,R,normal,0
1752921277.786203,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,3186.0,A,normal,0
1752921277.786211,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,12345.0,3186.0,A,normal,0
1752921277.786224,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3186.0,12345.0,R,normal,0
1752921277.786226,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,3186.0,12345.0,R,normal,0
1752921278.416431,198,0x800,10.0.0.3,10.0.0.5,17,64,1,,182,14419.0,12346.0,,normal,0
1752921278.416439,198,0x800,10.0.0.3,10.0.0.5,17,64,1,,182,14419.0,12346.0,,normal,0
1752921278.416455,226,0x800,10.0.0.5,10.0.0.3,1,64,49813,,210,,,,normal,0
1752921278.416457,226,0x800,10.0.0.5,10.0.0.3,1,64,49813,,210,,,,normal,0
1752921279.030894,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,49636.0,23.0,S,normal,0
1752921279.0309029,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,49636.0,23.0,S,normal,0
1752921279.030917,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,49636.0,RA,normal,0
1752921279.03092,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,49636.0,RA,normal,0
1752921279.658385,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,49636.0,SA,normal,0
1752921279.658393,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,49636.0,SA,normal,0
1752921279.658406,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,49636.0,23.0,R,normal,0
1752921279.658408,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,49636.0,23.0,R,normal,0
1752921280.276111,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,49636.0,23.0,A,normal,0
1752921280.276119,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,49636.0,23.0,A,normal,0
1752921280.276133,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,49636.0,R,normal,0
1752921280.276135,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,49636.0,R,normal,0
1752921280.92061,800,0x800,10.0.0.3,10.0.0.5,6,64,1,,784,49636.0,23.0,PA,normal,0
1752921280.920619,800,0x800,10.0.0.3,10.0.0.5,6,64,1,,784,49636.0,23.0,PA,normal,0
1752921280.920633,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,49636.0,R,normal,0
1752921280.920635,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,23.0,49636.0,R,normal,0
1752921281.548196,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,49636.0,A,normal,0
1752921281.548204,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,23.0,49636.0,A,normal,0
1752921281.548218,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,49636.0,23.0,R,normal,0
1752921281.54822,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,49636.0,23.0,R,normal,0
1752921282.159896,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,56414.0,22.0,S,normal,0
1752921282.159904,56,0x800,10.0.0.3,10.0.0.5,6,64,1,,40,56414.0,22.0,S,normal,0
1752921282.159916,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,56414.0,RA,normal,0
1752921282.159918,56,0x800,10.0.0.5,10.0.0.3,6,64,0,DF,40,22.0,56414.0,RA,normal,0
1752921282.790183,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,56414.0,SA,normal,0
1752921282.790191,56,0x800,10.0.0.5,10.0.0.3,6,64,1,,40,22.0,56414.0,SA,normal,0
1752921282.790202,56,0x800,10.0.0.3,10.0.0.5,6,64,0,DF,40,56414.0,22.0,R,normal,0
